character.names.wikipedia,identifier,s01e01,s01e02,s01e03,s01e04,s01e05,s01e06,s01e07,s01e08,s01e09,s01e10,s02e01,s02e02,s02e03,s02e04,s02e05,s02e06,s02e07,s02e08,s02e09,s02e10,s03e01,s03e02,s03e03,s03e04,s03e05,s03e06,s03e07,s03e08,s03e09,s03e10,s04e01,s04e02,s04e03,s04e04,s04e05,s04e06,s04e07,s04e08,s04e09,s04e10,s05e01,s05e02,s05e03,s05e04,s05e05,s05e06,s05e07,s05e08,s05e09,s05e10,s06e01,s06e02,s06e03,s06e04,s06e05,s06e06,s06e07,s06e08,s06e09,s06e10,s07e01,s07e02,s07e03,s07e04,s07e05,s07e06,s07e07
TALLA TARLY,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.163889474794347e-4,3.077870113881194e-4,2.978258711406731e-4,2.9245466952622346e-4,2.85932138772398e-4,2.7906976744186045e-4,2.7139497014655326e-4,2.6272002802346965e-4,2.565856996236743e-4,2.492936679408343e-4,2.463054187192118e-4,2.463054187192118e-4
THENN WARG,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0559210526315788e-4,1.9372336303758234e-4,1.832508704416346e-4,1.724435247456458e-4,1.63826998689384e-4,1.5691197238349287e-4,1.5051173991571343e-4,1.4407145944388418e-4,1.3854253255749516e-4,1.3352917612498332e-4,1.2980269989615784e-4,1.263902932254803e-4,1.2362467548522686e-4,1.1981787682722263e-4,1.1629259216187928e-4,1.1200716845878136e-4,1.0836584308625921e-4,1.054629824931449e-4,1.0259567046270647e-4,9.927529038022436e-5,9.748488984207447e-5,9.531071292413267e-5,9.302325581395348e-5,9.04649900488511e-5,8.757334267448988e-5,8.552856654122477e-5,8.309788931361143e-5,8.210180623973728e-5,8.210180623973728e-5
THEON GREYJOY,267,0.021739130434782608,0.014975041597337771,0.009453781512605041,0.014032496307237814,0.017977528089887642,0.02371732817037754,0.02620274914089347,0.02496274217585693,0.023731048121292023,0.022424242424242423,0.021572910977607863,0.028711656441717793,0.028711656441717793,0.028711656441717793,0.028711656441717793,0.028711656441717793,0.028711656441717793,0.028711656441717793,0.028711656441717793,0.028711656441717793,0.028711656441717793,0.028711656441717793,0.028711656441717793,0.028711656441717793,0.028711656441717793,0.028711656441717793,0.028711656441717793,0.028711656441717793,0.026859504132231406,0.026859504132231406,0.026859504132231406,0.026859504132231406,0.026859504132231406,0.026859504132231406,0.026859504132231406,0.026859504132231406,0.026859504132231406,0.028405422853453842,0.027138157894736843,0.02557148392096087,0.024189114898295765,0.022762545266425245,0.02162516382699869,0.020712380354621057,0.021222155328115593,0.021034433078807088,0.021335550013854253,0.022032314060622248,0.021417445482866043,0.02110717896865521,0.021881567560885152,0.022166307213036186,0.021514129549947667,0.02206541218637993,0.022214997832683138,0.021619911411094705,0.021750282138093772,0.021046361560607563,0.021641645544940535,0.02115897826915745,0.020651162790697675,0.020264157770942644,0.019791575444434713,0.01975709887102292,0.019195612431444242,0.01896551724137931,0.01896551724137931
THOROS OF MYR,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.934776134220193e-4,8.773640085786703e-4,8.57796416317194e-4,0.002325581395348837,0.0022616247512212773,0.002189333566862247,0.0021382141635306194,0.00232674090078112,0.00270935960591133,0.00270935960591133
THREE-EYED RAVEN,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.594536304816679e-4,0.001976974066751948,0.0019041218637992831,0.0028175119202427396,0.0027420375448217677,0.002667487432030368,0.002581157549885833,0.0025346071358939366,0.0024780785360274493,0.0024186046511627908,0.0023520897412701285,0.002276906909536737,0.002223742730071844,0.0021605451221538975,0.002134646962233169,0.002134646962233169
TOBHO MOTT,272,0,0,0,0.003692762186115214,0.0028089887640449437,0.002420135527589545,0.002147766323024055,0.0018628912071535022,0.0016479894528675016,0.0015151515151515152,0.001365374112506827,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001147842056932966,0.001147842056932966,0.001147842056932966,0.001147842056932966,0.001147842056932966,0.001147842056932966,0.001147842056932966,0.001147842056932966,0.001147842056932966,0.0010759629868732515,0.0010279605263157894,9.686168151879117e-4,9.16254352208173e-4,8.62217623728229e-4,8.1913499344692e-4,7.845598619174643e-4,7.525586995785671e-4,7.203572972194209e-4,6.927126627874758e-4,6.676458806249165e-4,6.490134994807892e-4,6.319514661274014e-4,6.181233774261342e-4,5.990893841361131e-4,5.814629608093965e-4,5.600358422939068e-4,5.41829215431296e-4,5.273149124657245e-4,5.129783523135324e-4,4.963764519011219e-4,4.874244492103724e-4,4.765535646206634e-4,4.6511627906976747e-4,4.5232495024425545e-4,4.378667133724494e-4,4.2764283270612383e-4,4.1548944656805717e-4,4.1050903119868636e-4,4.1050903119868636e-4
TOMMEN BARATHEON,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00327653997378768,0.005805742978189236,0.005568934376881397,0.005330643999423714,0.005818786367414797,0.005608225397249299,0.005451713395638629,0.005308392315470172,0.005192236370379528,0.006829618979151689,0.007907896267007792,0.008288530465949821,0.008019072388383182,0.009597131406876187,0.00933620601210629,0.009232602005360866,0.009066094755312927,0.009054517727792604,0.008837209302325582,0.008594174054640854,0.008319467554076539,0.008125213821416353,0.007894299484793086,0.007799671592775041,0.007799671592775041
TORMUND GIANTSBANE,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039026629935720843,0.0039026629935720843,0.0039026629935720843,0.0039026629935720843,0.0039026629935720843,0.0039026629935720843,0.0039026629935720843,0.0039026629935720843,0.0039026629935720843,0.0036582741553690553,0.005139802631578948,0.006974041069352964,0.006597031335898846,0.006207966890843249,0.005897771952817824,0.005648831005805743,0.007375075255869958,0.007059501512750324,0.006788584095317262,0.008679396448123915,0.00843717549325026,0.008215369059656218,0.008035603906539745,0.008027797747423916,0.00814048145133155,0.008064516129032258,0.007802340702210663,0.007593334739506433,0.007694675284702986,0.007445646778516827,0.008871124975628777,0.008768585589020206,0.008837209302325582,0.008594174054640854,0.008319467554076539,0.008125213821416353,0.008891474156556424,0.010591133004926109,0.010591133004926109
TRYSTANE MARTELL,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001008500216107189,9.697977279024661e-4,9.347042328748832e-4,0.0012980269989615785,0.0012639029322548028,0.0014834961058227223,0.0014378145219266715,0.0013955111059425515,0.0013440860215053765,0.0013003901170351106,0.0012655557899177389,0.0012311480455524776,0.0011913034845626924,0.0011698186781048938,0.001143728555089592,0.0011162790697674418,0.001085579880586213,0.0010508801120938786,0.0010263427984946972,9.971746717633372e-4,9.852216748768472e-4,9.852216748768472e-4
TYCHO NESTORIS,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.633067694193887e-4,0.001539514197742046,0.0014957620076450058,0.001477832512315271,0.001477832512315271
TYENE SAND,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1382394476698575e-4,3.0102347983142685e-4,2.8814291888776836e-4,0.0024937655860349127,0.0024035251702496994,0.0029854620976116305,0.003159757330637007,0.0030906168871306715,0.0029954469206805653,0.002907314804046982,0.002800179211469534,0.0027091460771564804,0.0026365745623286225,0.002564891761567662,0.002481882259505609,0.002437122246051862,0.002382767823103317,0.002325581395348837,0.0025330197213678306,0.0025396269375602067,0.0024803284296955183,0.0024098387900947315,0.002380952380952381,0.002380952380952381
TYRION LANNISTER,281,0.062111801242236024,0.06821963394342762,0.0703781512605042,0.0672082717872969,0.058426966292134834,0.06243949661181026,0.055412371134020616,0.05588673621460507,0.06987475280158208,0.06727272727272728,0.06908793009284545,0.07337423312883436,0.07337423312883436,0.07337423312883436,0.07337423312883436,0.07337423312883436,0.07337423312883436,0.07337423312883436,0.07337423312883436,0.07337423312883436,0.07337423312883436,0.07337423312883436,0.07337423312883436,0.07337423312883436,0.07337423312883436,0.07337423312883436,0.07337423312883436,0.07337423312883436,0.06864095500459137,0.06864095500459137,0.06864095500459137,0.06864095500459137,0.06864095500459137,0.06864095500459137,0.06864095500459137,0.06864095500459137,0.06864095500459137,0.06821605336776415,0.06517269736842106,0.06450987989151492,0.06487080813633865,0.06345921710639765,0.06487549148099607,0.06323552487054762,0.06351595424443107,0.06512029966863564,0.06345247991133278,0.06582988382961677,0.06503115264797507,0.06559656218402427,0.06576832735814069,0.06589983225497244,0.06605419234794743,0.06698028673835126,0.0664282618118769,0.06464880826829783,0.06289114599363907,0.06452893874714584,0.0653148761941899,0.06471597407548609,0.06316279069767441,0.06314456305409806,0.06638059374726334,0.06551488197057817,0.06631211567226192,0.06592775041050904,0.06592775041050904
TYWIN LANNISTER,282,0,0,0,0,0,0,0.005584192439862543,0.00819672131147541,0.01021753460777851,0.01090909090909091,0.009830693610049153,0.008834355828220859,0.008834355828220859,0.008834355828220859,0.008834355828220859,0.008834355828220859,0.008834355828220859,0.008834355828220859,0.008834355828220859,0.008834355828220859,0.008834355828220859,0.008834355828220859,0.008834355828220859,0.008834355828220859,0.008834355828220859,0.008834355828220859,0.008834355828220859,0.008834355828220859,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.00796212610286206,0.007606907894736842,0.011235955056179775,0.010628550485614806,0.010001724435247456,0.009501965923984272,0.009100894398242586,0.008729680915111379,0.008356144647745282,0.008035466888334718,0.007744692215249032,0.007528556593977154,0.007330637007077857,0.007170231178143157,0.006949436855978912,0.006744970345388999,0.006496415770609319,0.006285218899003034,0.006116852984602405,0.005950548886836975,0.005757966842053013,0.00565412361084032,0.005528021349599695,0.005395348837209302,0.005246969422833364,0.005079253875120413,0.0049606568593910366,0.004819677580189463,0.004761904761904762,0.004761904761904762
VALA,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.488777764856379e-4,3.360215053763441e-4,3.2509752925877764e-4,3.163889474794347e-4,3.077870113881194e-4,2.978258711406731e-4,2.9245466952622346e-4,2.85932138772398e-4,2.7906976744186045e-4,2.7139497014655326e-4,2.6272002802346965e-4,2.565856996236743e-4,2.492936679408343e-4,2.463054187192118e-4,2.463054187192118e-4
VANCE CORBRAY,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1519259737465033e-4,2.0559210526315788e-4,1.9372336303758234e-4,1.832508704416346e-4,1.724435247456458e-4,1.63826998689384e-4,1.5691197238349287e-4,1.5051173991571343e-4,1.4407145944388418e-4,1.3854253255749516e-4,1.3352917612498332e-4,1.2980269989615784e-4,1.263902932254803e-4,1.2362467548522686e-4,1.1981787682722263e-4,1.1629259216187928e-4,1.1200716845878136e-4,1.0836584308625921e-4,1.054629824931449e-4,1.0259567046270647e-4,9.927529038022436e-5,9.748488984207447e-5,9.531071292413267e-5,9.302325581395348e-5,9.04649900488511e-5,8.757334267448988e-5,8.552856654122477e-5,8.309788931361143e-5,8.210180623973728e-5,8.210180623973728e-5
VARDIS EGEN,285,0,0,0,0,0.0028089887640449437,0.003388189738625363,0.003006872852233677,0.0026080476900149033,0.0023071852340145024,0.0021212121212121214,0.0019115237575095577,0.0017177914110429449,0.0017177914110429449,0.0017177914110429449,0.0017177914110429449,0.0017177914110429449,0.0017177914110429449,0.0017177914110429449,0.0017177914110429449,0.0017177914110429449,0.0017177914110429449,0.0017177914110429449,0.0017177914110429449,0.0017177914110429449,0.0017177914110429449,0.0017177914110429449,0.0017177914110429449,0.0017177914110429449,0.0016069788797061523,0.0016069788797061523,0.0016069788797061523,0.0016069788797061523,0.0016069788797061523,0.0016069788797061523,0.0016069788797061523,0.0016069788797061523,0.0016069788797061523,0.001506348181622552,0.0014391447368421052,0.0013560635412630763,0.0012827560930914422,0.0012071046732195206,0.0011467889908256881,0.00109838380668445,0.001053582179409994,0.001008500216107189,9.697977279024661e-4,9.347042328748832e-4,9.086188992731049e-4,8.84732052578362e-4,8.653727283965879e-4,8.387251377905584e-4,8.14048145133155e-4,7.840501792114696e-4,7.585609016038145e-4,7.382408774520143e-4,7.181696932389454e-4,6.949270326615705e-4,6.823942288945213e-4,6.671749904689287e-4,6.511627906976744e-4,6.332549303419576e-4,6.130133987214292e-4,5.986999657885734e-4,5.8168522519528e-4,5.747126436781609e-4,5.747126436781609e-4
VARLY,286,0,0,0,0,0,0,4.29553264604811e-4,3.7257824143070045e-4,3.295978905735003e-4,3.0303030303030303e-4,2.7307482250136535e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.295684113865932e-4,2.295684113865932e-4,2.295684113865932e-4,2.295684113865932e-4,2.295684113865932e-4,2.295684113865932e-4,2.295684113865932e-4,2.295684113865932e-4,2.295684113865932e-4,2.1519259737465033e-4,2.0559210526315788e-4,1.9372336303758234e-4,1.832508704416346e-4,1.724435247456458e-4,1.63826998689384e-4,1.5691197238349287e-4,1.5051173991571343e-4,1.4407145944388418e-4,1.3854253255749516e-4,1.3352917612498332e-4,1.2980269989615784e-4,1.263902932254803e-4,1.2362467548522686e-4,1.1981787682722263e-4,1.1629259216187928e-4,1.1200716845878136e-4,1.0836584308625921e-4,1.054629824931449e-4,1.0259567046270647e-4,9.927529038022436e-5,9.748488984207447e-5,9.531071292413267e-5,9.302325581395348e-5,9.04649900488511e-5,8.757334267448988e-5,8.552856654122477e-5,8.309788931361143e-5,8.210180623973728e-5,8.210180623973728e-5
VARYS,287,0,0,0.008403361344537815,0.007385524372230428,0.024719101123595506,0.021297192642787996,0.020618556701030927,0.022354694485842028,0.023071852340145024,0.024545454545454544,0.022665210267613325,0.02380368098159509,0.02380368098159509,0.02380368098159509,0.02380368098159509,0.02380368098159509,0.02380368098159509,0.02380368098159509,0.02380368098159509,0.02380368098159509,0.02380368098159509,0.02380368098159509,0.02380368098159509,0.02380368098159509,0.02380368098159509,0.02380368098159509,0.02380368098159509,0.02380368098159509,0.02226813590449954,0.02226813590449954,0.02226813590449954,0.02226813590449954,0.02226813590449954,0.02226813590449954,0.02226813590449954,0.02226813590449954,0.02226813590449954,0.02087368194534108,0.019942434210526317,0.01898488957768307,0.021806853582554516,0.022762545266425245,0.02326343381389253,0.022281500078455987,0.021372667068031308,0.020458147241031552,0.01967303962316431,0.01896114300974763,0.018431983385254414,0.0185793731041456,0.019409074051180617,0.019410496046010063,0.020467496220490756,0.01971326164874552,0.020047680970957955,0.019510651761231807,0.0189801990356007,0.0191601310433833,0.018814583739520375,0.018490278307281737,0.018046511627906978,0.01890718292020988,0.019353708731062264,0.018901813205610674,0.019195612431444242,0.01896551724137931,0.01896551724137931
VISERYS TARGARYEN,290,0.052795031055900624,0.033277870216306155,0.023109243697478993,0.03249630723781388,0.024719101123595506,0.03339787028073572,0.029639175257731958,0.02570789865871833,0.022742254449571522,0.02090909090909091,0.018842162752594212,0.016932515337423314,0.016932515337423314,0.016932515337423314,0.016932515337423314,0.016932515337423314,0.016932515337423314,0.016932515337423314,0.016932515337423314,0.016932515337423314,0.016932515337423314,0.016932515337423314,0.016932515337423314,0.016932515337423314,0.016932515337423314,0.016932515337423314,0.016932515337423314,0.016932515337423314,0.01584022038567493,0.01584022038567493,0.01584022038567493,0.01584022038567493,0.01584022038567493,0.01584022038567493,0.01584022038567493,0.01584022038567493,0.01584022038567493,0.014848289218850872,0.014185855263157895,0.01336691204959318,0.012644310060472787,0.01189860320744956,0.011304062909567496,0.010826926094461007,0.010385310054184227,0.009940930701628008,0.009559434746467166,0.009213513152623849,0.00895638629283489,0.00872093023255814,0.008530102608480652,0.00826743350107836,0.008024188859169671,0.007728494623655914,0.007477243172951885,0.007276945792026999,0.007079101261926747,0.006849995036235481,0.006726457399103139,0.006576439191765154,0.006418604651162791,0.006242084313370725,0.006042560644539802,0.005901471091344509,0.005733754362639189,0.005665024630541872,0.005665024630541872
WAIF,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.82961992136304e-4,9.414718343009571e-4,9.030704394942806e-4,0.002449214810546031,0.0023552230534774174,0.002537054346374683,0.002466251298026999,0.0029069767441860465,0.003337866238101125,0.0037143541816439013,0.004767996278637051,0.004592293906810036,0.0046597312527091464,0.00474583421219152,0.0046168051708217915,0.004963764519011218,0.004874244492103724,0.004765535646206634,0.004651162790697674,0.004523249502442555,0.004378667133724494,0.004276428327061239,0.0041548944656805715,0.004105090311986864,0.004105090311986864
WALDA BOLTON,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.020469596628537e-4,5.762858377755367e-4,5.541701302299807e-4,5.341167044999333e-4,5.192107995846313e-4,5.055611729019212e-4,4.944987019409074e-4,0.0014378145219266715,0.0013955111059425515,0.0013440860215053765,0.0013003901170351106,0.0012655557899177389,0.0012311480455524776,0.0011913034845626924,0.0011698186781048938,0.001143728555089592,0.0011162790697674418,0.001085579880586213,0.0010508801120938786,0.0010263427984946972,9.971746717633372e-4,9.852216748768472e-4,9.852216748768472e-4
WALDER FREY,293,0,0,0,0,0,0,0,0,0.0042847725774555045,0.00393939393939394,0.00354997269251775,0.0031901840490797546,0.0031901840490797546,0.0031901840490797546,0.0031901840490797546,0.0031901840490797546,0.0031901840490797546,0.0031901840490797546,0.0031901840490797546,0.0031901840490797546,0.0031901840490797546,0.0031901840490797546,0.0031901840490797546,0.0031901840490797546,0.0031901840490797546,0.0031901840490797546,0.0031901840490797546,0.0031901840490797546,0.008723599632690543,0.008723599632690543,0.008723599632690543,0.008723599632690543,0.008723599632690543,0.008723599632690543,0.008723599632690543,0.008723599632690543,0.008723599632690543,0.008177318700236712,0.0078125,0.007361487795428129,0.006963533076782115,0.00655285394033454,0.006225425950196592,0.0059626549505727286,0.005719446116797111,0.005474715458867598,0.005264616237184816,0.005074108692749366,0.004932502596053998,0.004802831142568251,0.00469773766843862,0.00455307931943446,0.004419118502151413,0.004256272401433692,0.00411790203727785,0.0050622231596709555,0.0049245921822099106,0.0047652139382507695,0.004679274712419575,0.006099885627144491,0.005953488372093023,0.00578975936312647,0.005604693931167352,0.005473828258638385,0.005318264916071132,0.005254515599343186,0.005254515599343186
WAYMAR ROYCE,295,0.006211180124223602,0.0033277870216306157,0.0021008403361344537,0.0014771048744460858,0.0011235955056179776,9.68054211035818e-4,8.59106529209622e-4,7.451564828614009e-4,6.591957811470006e-4,6.060606060606061e-4,5.461496450027307e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.591368227731864e-4,4.591368227731864e-4,4.591368227731864e-4,4.591368227731864e-4,4.591368227731864e-4,4.591368227731864e-4,4.591368227731864e-4,4.591368227731864e-4,4.591368227731864e-4,4.3038519474930065e-4,4.1118421052631577e-4,3.874467260751647e-4,3.665017408832692e-4,3.448870494912916e-4,3.27653997378768e-4,3.1382394476698575e-4,3.0102347983142685e-4,2.8814291888776836e-4,2.770850651149903e-4,2.6705835224996664e-4,2.5960539979231567e-4,2.527805864509606e-4,2.472493509704537e-4,2.3963575365444525e-4,2.3258518432375856e-4,2.2401433691756272e-4,2.1673168617251842e-4,2.109259649862898e-4,2.0519134092541295e-4,1.985505807604487e-4,1.9496977968414895e-4,1.9062142584826535e-4,1.8604651162790697e-4,1.809299800977022e-4,1.7514668534897976e-4,1.7105713308244953e-4,1.6619577862722287e-4,1.6420361247947455e-4,1.6420361247947455e-4
WHITE RAT,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.832508704416346e-4,1.724435247456458e-4,1.63826998689384e-4,1.5691197238349287e-4,1.5051173991571343e-4,1.4407145944388418e-4,1.3854253255749516e-4,1.3352917612498332e-4,1.2980269989615784e-4,1.263902932254803e-4,1.2362467548522686e-4,1.1981787682722263e-4,1.1629259216187928e-4,1.1200716845878136e-4,1.0836584308625921e-4,1.054629824931449e-4,1.0259567046270647e-4,9.927529038022436e-5,9.748488984207447e-5,9.531071292413267e-5,9.302325581395348e-5,9.04649900488511e-5,8.757334267448988e-5,8.552856654122477e-5,8.309788931361143e-5,8.210180623973728e-5,8.210180623973728e-5
WILL,298,0.021739130434782608,0.011647254575707155,0.007352941176470588,0.0051698670605613,0.003932584269662922,0.003388189738625363,0.003006872852233677,0.0026080476900149033,0.0023071852340145024,0.0021212121212121214,0.0019115237575095577,0.0017177914110429449,0.0017177914110429449,0.0017177914110429449,0.0017177914110429449,0.0017177914110429449,0.0017177914110429449,0.0017177914110429449,0.0017177914110429449,0.0017177914110429449,0.0017177914110429449,0.0017177914110429449,0.0017177914110429449,0.0017177914110429449,0.0017177914110429449,0.0017177914110429449,0.0017177914110429449,0.0017177914110429449,0.0016069788797061523,0.0016069788797061523,0.0016069788797061523,0.0016069788797061523,0.0016069788797061523,0.0016069788797061523,0.0016069788797061523,0.0016069788797061523,0.0016069788797061523,0.001506348181622552,0.0014391447368421052,0.0013560635412630763,0.0012827560930914422,0.0012071046732195206,0.0011467889908256881,0.00109838380668445,0.001053582179409994,0.001008500216107189,9.697977279024661e-4,9.347042328748832e-4,9.086188992731049e-4,8.84732052578362e-4,8.653727283965879e-4,8.387251377905584e-4,8.14048145133155e-4,7.840501792114696e-4,7.585609016038145e-4,7.382408774520143e-4,7.181696932389454e-4,6.949270326615705e-4,6.823942288945213e-4,6.671749904689287e-4,6.511627906976744e-4,6.332549303419576e-4,6.130133987214292e-4,5.986999657885734e-4,5.8168522519528e-4,5.747126436781609e-4,5.747126436781609e-4
WOLKAN,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2362467548522686e-4,7.189072609633358e-4,6.977555529712757e-4,6.720430107526882e-4,6.501950585175553e-4,6.327778949588694e-4,6.155740227762388e-4,5.956517422813462e-4,5.849093390524469e-4,5.71864277544796e-4,6.511627906976744e-4,7.237199203908088e-4,9.633067694193887e-4,9.408142319534725e-4,0.00116337045039056,0.0011494252873563218,0.0011494252873563218
WUN WEG WUN DAR WUN,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3352917612498332e-4,1.2980269989615784e-4,1.263902932254803e-4,1.2362467548522686e-4,1.1981787682722263e-4,1.1629259216187928e-4,1.1200716845878136e-4,1.0836584308625921e-4,1.054629824931449e-4,2.0519134092541295e-4,1.985505807604487e-4,1.9496977968414895e-4,1.9062142584826535e-4,1.8604651162790697e-4,1.809299800977022e-4,1.7514668534897976e-4,1.7105713308244953e-4,1.6619577862722287e-4,1.6420361247947455e-4,1.6420361247947455e-4
WYMAN MANDERLY,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.531071292413267e-5,9.302325581395348e-5,9.04649900488511e-5,8.757334267448988e-5,8.552856654122477e-5,8.309788931361143e-5,8.210180623973728e-5,8.210180623973728e-5
YARA GREYJOY,306,0,0,0,0,0,0,0,0,0,0,0,0.0026993865030674846,0.0026993865030674846,0.0026993865030674846,0.0026993865030674846,0.0026993865030674846,0.0026993865030674846,0.0026993865030674846,0.0026993865030674846,0.0026993865030674846,0.0026993865030674846,0.0026993865030674846,0.0026993865030674846,0.0026993865030674846,0.0026993865030674846,0.0026993865030674846,0.0026993865030674846,0.0026993865030674846,0.0025252525252525255,0.0025252525252525255,0.0025252525252525255,0.0025252525252525255,0.0025252525252525255,0.0025252525252525255,0.0025252525252525255,0.0025252525252525255,0.0025252525252525255,0.0023671185711211535,0.002261513157894737,0.0021309569934134056,0.0020157595748579804,0.0018968787722021038,0.0018020969855832242,0.0017260316962184215,0.0016556291390728477,0.001584786053882726,0.0015239678581324466,0.0014688209373748165,0.0014278296988577363,0.001390293225480283,0.0013598714303374954,0.0025161754133716753,0.002442144435399465,0.0038082437275985663,0.004768097095795405,0.004640371229698376,0.006258335898225095,0.006055792713193686,0.006726457399103139,0.006576439191765154,0.006418604651162791,0.00741812918400579,0.0071810140993081705,0.007013342456380431,0.006814026923716137,0.006732348111658457,0.006732348111658457
YEZZAN ZO QAGGAZ,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.600358422939068e-4,5.41829215431296e-4,5.273149124657245e-4,5.129783523135324e-4,4.963764519011219e-4,6.823942288945213e-4,6.671749904689287e-4,6.511627906976744e-4,6.332549303419576e-4,6.130133987214292e-4,5.986999657885734e-4,5.8168522519528e-4,5.747126436781609e-4,5.747126436781609e-4
